atc_code5,atc_code4,atc_code3,atc_code2,atc_code1,atc_desc5,atc_desc4,atc_desc3,atc_desc2,atc_desc1
V10XX02,V10XX,V10X,V10,V,ibritumomab tiuxetan (90Y),Various therapeutic radiopharmaceuticals,OTHER THERAPEUTIC RADIOPHARMACEUTICALS,THERAPEUTIC RADIOPHARMACEUTICALS,VARIOUS
V10XX03,V10XX,V10X,V10,V,radium (223Ra) dichloride,Various therapeutic radiopharmaceuticals,OTHER THERAPEUTIC RADIOPHARMACEUTICALS,THERAPEUTIC RADIOPHARMACEUTICALS,VARIOUS
J01BA01,J01BA,J01B,J01,J,chloramphenicol,Amphenicols,AMPHENICOLS,ANTIBACTERIALS FOR SYSTEMIC USE,ANTIINFECTIVES FOR SYSTEMIC USE
J01BA02,J01BA,J01B,J01,J,thiamphenicol,Amphenicols,AMPHENICOLS,ANTIBACTERIALS FOR SYSTEMIC USE,ANTIINFECTIVES FOR SYSTEMIC USE
J01BA52,J01BA,J01B,J01,J,"thiamphenicol, combinations",Amphenicols,AMPHENICOLS,ANTIBACTERIALS FOR SYSTEMIC USE,ANTIINFECTIVES FOR SYSTEMIC USE
A06AG01,A06AG,A06A,A06,A,sodium phosphate,Enemas,DRUGS FOR CONSTIPATION,DRUGS FOR CONSTIPATION,ALIMENTARY TRACT AND METABOLISM
A06AG02,A06AG,A06A,A06,A,bisacodyl,Enemas,DRUGS FOR CONSTIPATION,DRUGS FOR CONSTIPATION,ALIMENTARY TRACT AND METABOLISM
A06AG03,A06AG,A06A,A06,A,"dantron, incl. combinations",Enemas,DRUGS FOR CONSTIPATION,DRUGS FOR CONSTIPATION,ALIMENTARY TRACT AND METABOLISM
A06AG04,A06AG,A06A,A06,A,glycerol,Enemas,DRUGS FOR CONSTIPATION,DRUGS FOR CONSTIPATION,ALIMENTARY TRACT AND METABOLISM
A06AG06,A06AG,A06A,A06,A,oil,Enemas,DRUGS FOR CONSTIPATION,DRUGS FOR CONSTIPATION,ALIMENTARY TRACT AND METABOLISM
A06AG07,A06AG,A06A,A06,A,sorbitol,Enemas,DRUGS FOR CONSTIPATION,DRUGS FOR CONSTIPATION,ALIMENTARY TRACT AND METABOLISM
A06AG10,A06AG,A06A,A06,A,"docusate sodium, incl. combinations",Enemas,DRUGS FOR CONSTIPATION,DRUGS FOR CONSTIPATION,ALIMENTARY TRACT AND METABOLISM
A06AG11,A06AG,A06A,A06,A,"sodium lauryl sulfoacetate, incl. combinations",Enemas,DRUGS FOR CONSTIPATION,DRUGS FOR CONSTIPATION,ALIMENTARY TRACT AND METABOLISM
A06AG20,A06AG,A06A,A06,A,combinations,Enemas,DRUGS FOR CONSTIPATION,DRUGS FOR CONSTIPATION,ALIMENTARY TRACT AND METABOLISM
A01AC01,A01AC,A01A,A01,A,triamcinolone,Corticosteroids for local oral treatment,STOMATOLOGICAL PREPARATIONS,STOMATOLOGICAL PREPARATIONS,ALIMENTARY TRACT AND METABOLISM
A01AC02,A01AC,A01A,A01,A,dexamethasone,Corticosteroids for local oral treatment,STOMATOLOGICAL PREPARATIONS,STOMATOLOGICAL PREPARATIONS,ALIMENTARY TRACT AND METABOLISM
A01AC03,A01AC,A01A,A01,A,hydrocortisone,Corticosteroids for local oral treatment,STOMATOLOGICAL PREPARATIONS,STOMATOLOGICAL PREPARATIONS,ALIMENTARY TRACT AND METABOLISM
A01AC54,A01AC,A01A,A01,A,"prednisolone, combinations",Corticosteroids for local oral treatment,STOMATOLOGICAL PREPARATIONS,STOMATOLOGICAL PREPARATIONS,ALIMENTARY TRACT AND METABOLISM
A02BB01,A02BB,A02B,A02,A,misoprostol,Prostaglandins,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),DRUGS FOR ACID RELATED DISORDERS,ALIMENTARY TRACT AND METABOLISM
A02BB02,A02BB,A02B,A02,A,enprostil,Prostaglandins,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),DRUGS FOR ACID RELATED DISORDERS,ALIMENTARY TRACT AND METABOLISM
J01XE01,J01XE,J01X,J01,J,nitrofurantoin,Nitrofuran derivatives,OTHER ANTIBACTERIALS,ANTIBACTERIALS FOR SYSTEMIC USE,ANTIINFECTIVES FOR SYSTEMIC USE
J01XE02,J01XE,J01X,J01,J,nifurtoinol,Nitrofuran derivatives,OTHER ANTIBACTERIALS,ANTIBACTERIALS FOR SYSTEMIC USE,ANTIINFECTIVES FOR SYSTEMIC USE
J01XE03,J01XE,J01X,J01,J,furazidin,Nitrofuran derivatives,OTHER ANTIBACTERIALS,ANTIBACTERIALS FOR SYSTEMIC USE,ANTIINFECTIVES FOR SYSTEMIC USE
J01XE51,J01XE,J01X,J01,J,"nitrofurantoin, combinations",Nitrofuran derivatives,OTHER ANTIBACTERIALS,ANTIBACTERIALS FOR SYSTEMIC USE,ANTIINFECTIVES FOR SYSTEMIC USE
N06CA01,N06CA,N06C,N06,N,amitriptyline and psycholeptics,Antidepressants in combination with psycholeptics,PSYCHOLEPTICS AND PSYCHOANALEPTICS IN COMBINATION,PSYCHOANALEPTICS,NERVOUS SYSTEM
N06CA02,N06CA,N06C,N06,N,melitracen and psycholeptics,Antidepressants in combination with psycholeptics,PSYCHOLEPTICS AND PSYCHOANALEPTICS IN COMBINATION,PSYCHOANALEPTICS,NERVOUS SYSTEM
N06CA03,N06CA,N06C,N06,N,fluoxetine and psycholeptics,Antidepressants in combination with psycholeptics,PSYCHOLEPTICS AND PSYCHOANALEPTICS IN COMBINATION,PSYCHOANALEPTICS,NERVOUS SYSTEM
C01BC03,C01BC,C01B,C01,C,propafenone,"Antiarrhythmics, class Ic","ANTIARRHYTHMICS, CLASS I AND III",CARDIAC THERAPY,CARDIOVASCULAR SYSTEM
C01BC04,C01BC,C01B,C01,C,flecainide,"Antiarrhythmics, class Ic","ANTIARRHYTHMICS, CLASS I AND III",CARDIAC THERAPY,CARDIOVASCULAR SYSTEM
C01BC07,C01BC,C01B,C01,C,lorcainide,"Antiarrhythmics, class Ic","ANTIARRHYTHMICS, CLASS I AND III",CARDIAC THERAPY,CARDIOVASCULAR SYSTEM
C01BC08,C01BC,C01B,C01,C,encainide,"Antiarrhythmics, class Ic","ANTIARRHYTHMICS, CLASS I AND III",CARDIAC THERAPY,CARDIOVASCULAR SYSTEM
C01BC09,C01BC,C01B,C01,C,ethacizine,"Antiarrhythmics, class Ic","ANTIARRHYTHMICS, CLASS I AND III",CARDIAC THERAPY,CARDIOVASCULAR SYSTEM
J07BH01,J07BH,J07B,J07,J,"rota virus, live attenuated",Rota virus diarrhea vaccines,VIRAL VACCINES,VACCINES,ANTIINFECTIVES FOR SYSTEMIC USE
J07BH02,J07BH,J07B,J07,J,"rota virus, pentavalent, live, reassorted",Rota virus diarrhea vaccines,VIRAL VACCINES,VACCINES,ANTIINFECTIVES FOR SYSTEMIC USE
A03BB01,A03BB,A03B,A03,A,butylscopolamine,"Belladonna alkaloids, semisynthetic, quaternary ammonium compounds","BELLADONNA AND DERIVATIVES, PLAIN",DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,ALIMENTARY TRACT AND METABOLISM
A03BB02,A03BB,A03B,A03,A,methylatropine,"Belladonna alkaloids, semisynthetic, quaternary ammonium compounds","BELLADONNA AND DERIVATIVES, PLAIN",DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,ALIMENTARY TRACT AND METABOLISM
A03BB03,A03BB,A03B,A03,A,methylscopolamine,"Belladonna alkaloids, semisynthetic, quaternary ammonium compounds","BELLADONNA AND DERIVATIVES, PLAIN",DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,ALIMENTARY TRACT AND METABOLISM
A03BB04,A03BB,A03B,A03,A,fentonium,"Belladonna alkaloids, semisynthetic, quaternary ammonium compounds","BELLADONNA AND DERIVATIVES, PLAIN",DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,ALIMENTARY TRACT AND METABOLISM
A03BB05,A03BB,A03B,A03,A,cimetropium bromide,"Belladonna alkaloids, semisynthetic, quaternary ammonium compounds","BELLADONNA AND DERIVATIVES, PLAIN",DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,ALIMENTARY TRACT AND METABOLISM
V04CA01,V04CA,V04C,V04,V,tolbutamide,Tests for diabetes,OTHER DIAGNOSTIC AGENTS,DIAGNOSTIC AGENTS,VARIOUS
V04CA02,V04CA,V04C,V04,V,glucose,Tests for diabetes,OTHER DIAGNOSTIC AGENTS,DIAGNOSTIC AGENTS,VARIOUS
B02BC01,B02BC,B02B,B02,B,absorbable gelatin sponge,Local hemostatics,VITAMIN K AND OTHER HEMOSTATICS,ANTIHEMORRHAGICS,BLOOD AND BLOOD FORMING ORGANS
B02BC02,B02BC,B02B,B02,B,oxidized cellulose,Local hemostatics,VITAMIN K AND OTHER HEMOSTATICS,ANTIHEMORRHAGICS,BLOOD AND BLOOD FORMING ORGANS
B02BC03,B02BC,B02B,B02,B,tetragalacturonic acid hydroxymethylester,Local hemostatics,VITAMIN K AND OTHER HEMOSTATICS,ANTIHEMORRHAGICS,BLOOD AND BLOOD FORMING ORGANS
B02BC05,B02BC,B02B,B02,B,adrenalone,Local hemostatics,VITAMIN K AND OTHER HEMOSTATICS,ANTIHEMORRHAGICS,BLOOD AND BLOOD FORMING ORGANS
B02BC06,B02BC,B02B,B02,B,thrombin,Local hemostatics,VITAMIN K AND OTHER HEMOSTATICS,ANTIHEMORRHAGICS,BLOOD AND BLOOD FORMING ORGANS
B02BC07,B02BC,B02B,B02,B,collagen,Local hemostatics,VITAMIN K AND OTHER HEMOSTATICS,ANTIHEMORRHAGICS,BLOOD AND BLOOD FORMING ORGANS
B02BC08,B02BC,B02B,B02,B,calcium alginate,Local hemostatics,VITAMIN K AND OTHER HEMOSTATICS,ANTIHEMORRHAGICS,BLOOD AND BLOOD FORMING ORGANS
B02BC09,B02BC,B02B,B02,B,epinephrine,Local hemostatics,VITAMIN K AND OTHER HEMOSTATICS,ANTIHEMORRHAGICS,BLOOD AND BLOOD FORMING ORGANS
B02BC30,B02BC,B02B,B02,B,combinations,Local hemostatics,VITAMIN K AND OTHER HEMOSTATICS,ANTIHEMORRHAGICS,BLOOD AND BLOOD FORMING ORGANS
N03AB01,N03AB,N03A,N03,N,ethotoin,Hydantoin derivatives,ANTIEPILEPTICS,ANTIEPILEPTICS,NERVOUS SYSTEM
N03AB02,N03AB,N03A,N03,N,phenytoin,Hydantoin derivatives,ANTIEPILEPTICS,ANTIEPILEPTICS,NERVOUS SYSTEM
N03AB03,N03AB,N03A,N03,N,amino(diphenylhydantoin) valeric acid,Hydantoin derivatives,ANTIEPILEPTICS,ANTIEPILEPTICS,NERVOUS SYSTEM
N03AB04,N03AB,N03A,N03,N,mephenytoin,Hydantoin derivatives,ANTIEPILEPTICS,ANTIEPILEPTICS,NERVOUS SYSTEM
N03AB05,N03AB,N03A,N03,N,fosphenytoin,Hydantoin derivatives,ANTIEPILEPTICS,ANTIEPILEPTICS,NERVOUS SYSTEM
N03AB52,N03AB,N03A,N03,N,"phenytoin, combinations",Hydantoin derivatives,ANTIEPILEPTICS,ANTIEPILEPTICS,NERVOUS SYSTEM
N03AB54,N03AB,N03A,N03,N,"mephenytoin, combinations",Hydantoin derivatives,ANTIEPILEPTICS,ANTIEPILEPTICS,NERVOUS SYSTEM
D01AC01,D01AC,D01A,D01,D,clotrimazole,Imidazole and triazole derivatives,ANTIFUNGALS FOR TOPICAL USE,ANTIFUNGALS FOR DERMATOLOGICAL USE,DERMATOLOGICALS
D01AC02,D01AC,D01A,D01,D,miconazole,Imidazole and triazole derivatives,ANTIFUNGALS FOR TOPICAL USE,ANTIFUNGALS FOR DERMATOLOGICAL USE,DERMATOLOGICALS
D01AC03,D01AC,D01A,D01,D,econazole,Imidazole and triazole derivatives,ANTIFUNGALS FOR TOPICAL USE,ANTIFUNGALS FOR DERMATOLOGICAL USE,DERMATOLOGICALS
D01AC04,D01AC,D01A,D01,D,chlormidazole,Imidazole and triazole derivatives,ANTIFUNGALS FOR TOPICAL USE,ANTIFUNGALS FOR DERMATOLOGICAL USE,DERMATOLOGICALS
D01AC05,D01AC,D01A,D01,D,isoconazole,Imidazole and triazole derivatives,ANTIFUNGALS FOR TOPICAL USE,ANTIFUNGALS FOR DERMATOLOGICAL USE,DERMATOLOGICALS
D01AC06,D01AC,D01A,D01,D,tiabendazole,Imidazole and triazole derivatives,ANTIFUNGALS FOR TOPICAL USE,ANTIFUNGALS FOR DERMATOLOGICAL USE,DERMATOLOGICALS
D01AC07,D01AC,D01A,D01,D,tioconazole,Imidazole and triazole derivatives,ANTIFUNGALS FOR TOPICAL USE,ANTIFUNGALS FOR DERMATOLOGICAL USE,DERMATOLOGICALS
D01AC08,D01AC,D01A,D01,D,ketoconazole,Imidazole and triazole derivatives,ANTIFUNGALS FOR TOPICAL USE,ANTIFUNGALS FOR DERMATOLOGICAL USE,DERMATOLOGICALS
D01AC09,D01AC,D01A,D01,D,sulconazole,Imidazole and triazole derivatives,ANTIFUNGALS FOR TOPICAL USE,ANTIFUNGALS FOR DERMATOLOGICAL USE,DERMATOLOGICALS
D01AC10,D01AC,D01A,D01,D,bifonazole,Imidazole and triazole derivatives,ANTIFUNGALS FOR TOPICAL USE,ANTIFUNGALS FOR DERMATOLOGICAL USE,DERMATOLOGICALS
D01AC11,D01AC,D01A,D01,D,oxiconazole,Imidazole and triazole derivatives,ANTIFUNGALS FOR TOPICAL USE,ANTIFUNGALS FOR DERMATOLOGICAL USE,DERMATOLOGICALS
D01AC12,D01AC,D01A,D01,D,fenticonazole,Imidazole and triazole derivatives,ANTIFUNGALS FOR TOPICAL USE,ANTIFUNGALS FOR DERMATOLOGICAL USE,DERMATOLOGICALS
D01AC13,D01AC,D01A,D01,D,omoconazole,Imidazole and triazole derivatives,ANTIFUNGALS FOR TOPICAL USE,ANTIFUNGALS FOR DERMATOLOGICAL USE,DERMATOLOGICALS
D01AC14,D01AC,D01A,D01,D,sertaconazole,Imidazole and triazole derivatives,ANTIFUNGALS FOR TOPICAL USE,ANTIFUNGALS FOR DERMATOLOGICAL USE,DERMATOLOGICALS
D01AC15,D01AC,D01A,D01,D,fluconazole,Imidazole and triazole derivatives,ANTIFUNGALS FOR TOPICAL USE,ANTIFUNGALS FOR DERMATOLOGICAL USE,DERMATOLOGICALS
D01AC16,D01AC,D01A,D01,D,flutrimazole,Imidazole and triazole derivatives,ANTIFUNGALS FOR TOPICAL USE,ANTIFUNGALS FOR DERMATOLOGICAL USE,DERMATOLOGICALS
D01AC17,D01AC,D01A,D01,D,eberconazole,Imidazole and triazole derivatives,ANTIFUNGALS FOR TOPICAL USE,ANTIFUNGALS FOR DERMATOLOGICAL USE,DERMATOLOGICALS
D01AC18,D01AC,D01A,D01,D,luliconazole,Imidazole and triazole derivatives,ANTIFUNGALS FOR TOPICAL USE,ANTIFUNGALS FOR DERMATOLOGICAL USE,DERMATOLOGICALS
D01AC19,D01AC,D01A,D01,D,efinaconazole,Imidazole and triazole derivatives,ANTIFUNGALS FOR TOPICAL USE,ANTIFUNGALS FOR DERMATOLOGICAL USE,DERMATOLOGICALS
D01AC20,D01AC,D01A,D01,D,imidazoles/triazoles in combination with corticosteroids,Imidazole and triazole derivatives,ANTIFUNGALS FOR TOPICAL USE,ANTIFUNGALS FOR DERMATOLOGICAL USE,DERMATOLOGICALS
D01AC52,D01AC,D01A,D01,D,"miconazole, combinations",Imidazole and triazole derivatives,ANTIFUNGALS FOR TOPICAL USE,ANTIFUNGALS FOR DERMATOLOGICAL USE,DERMATOLOGICALS
D01AC60,D01AC,D01A,D01,D,"bifonazole, combinations",Imidazole and triazole derivatives,ANTIFUNGALS FOR TOPICAL USE,ANTIFUNGALS FOR DERMATOLOGICAL USE,DERMATOLOGICALS
G03EA01,G03EA,G03E,G03,G,methyltestosterone and estrogen,Androgens and estrogens,ANDROGENS AND FEMALE SEX HORMONES IN COMBINATION,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,GENITO URINARY SYSTEM AND SEX HORMONES
G03EA02,G03EA,G03E,G03,G,testosterone and estrogen,Androgens and estrogens,ANDROGENS AND FEMALE SEX HORMONES IN COMBINATION,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,GENITO URINARY SYSTEM AND SEX HORMONES
G03EA03,G03EA,G03E,G03,G,prasterone and estrogen,Androgens and estrogens,ANDROGENS AND FEMALE SEX HORMONES IN COMBINATION,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,GENITO URINARY SYSTEM AND SEX HORMONES
A03AX01,A03AX,A03A,A03,A,fenpiprane,Other drugs for functional gastrointestinal disorders,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,ALIMENTARY TRACT AND METABOLISM
A03AX02,A03AX,A03A,A03,A,diisopromine,Other drugs for functional gastrointestinal disorders,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,ALIMENTARY TRACT AND METABOLISM
A03AX03,A03AX,A03A,A03,A,chlorbenzoxamine,Other drugs for functional gastrointestinal disorders,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,ALIMENTARY TRACT AND METABOLISM
A03AX04,A03AX,A03A,A03,A,pinaverium,Other drugs for functional gastrointestinal disorders,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,ALIMENTARY TRACT AND METABOLISM
A03AX05,A03AX,A03A,A03,A,fenoverine,Other drugs for functional gastrointestinal disorders,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,ALIMENTARY TRACT AND METABOLISM
A03AX06,A03AX,A03A,A03,A,idanpramine,Other drugs for functional gastrointestinal disorders,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,ALIMENTARY TRACT AND METABOLISM
A03AX07,A03AX,A03A,A03,A,proxazole,Other drugs for functional gastrointestinal disorders,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,ALIMENTARY TRACT AND METABOLISM
A03AX08,A03AX,A03A,A03,A,alverine,Other drugs for functional gastrointestinal disorders,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,ALIMENTARY TRACT AND METABOLISM
A03AX09,A03AX,A03A,A03,A,trepibutone,Other drugs for functional gastrointestinal disorders,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,ALIMENTARY TRACT AND METABOLISM
A03AX10,A03AX,A03A,A03,A,isometheptene,Other drugs for functional gastrointestinal disorders,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,ALIMENTARY TRACT AND METABOLISM
A03AX11,A03AX,A03A,A03,A,caroverine,Other drugs for functional gastrointestinal disorders,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,ALIMENTARY TRACT AND METABOLISM
A03AX12,A03AX,A03A,A03,A,phloroglucinol,Other drugs for functional gastrointestinal disorders,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,ALIMENTARY TRACT AND METABOLISM
A03AX13,A03AX,A03A,A03,A,silicones,Other drugs for functional gastrointestinal disorders,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,ALIMENTARY TRACT AND METABOLISM
A03AX14,A03AX,A03A,A03,A,valethamate,Other drugs for functional gastrointestinal disorders,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,ALIMENTARY TRACT AND METABOLISM
A03AX30,A03AX,A03A,A03,A,trimethyldiphenylpropylamine,Other drugs for functional gastrointestinal disorders,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,ALIMENTARY TRACT AND METABOLISM
A03AX58,A03AX,A03A,A03,A,"alverine, combinations",Other drugs for functional gastrointestinal disorders,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,ALIMENTARY TRACT AND METABOLISM
J01FF01,J01FF,J01F,J01,J,clindamycin,Lincosamides,"MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS",ANTIBACTERIALS FOR SYSTEMIC USE,ANTIINFECTIVES FOR SYSTEMIC USE
J01FF02,J01FF,J01F,J01,J,lincomycin,Lincosamides,"MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS",ANTIBACTERIALS FOR SYSTEMIC USE,ANTIINFECTIVES FOR SYSTEMIC USE
R03BC01,R03BC,R03B,R03,R,cromoglicic acid,"Antiallergic agents, excl. corticosteroids","OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS",DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,RESPIRATORY SYSTEM
R03BC03,R03BC,R03B,R03,R,nedocromil,"Antiallergic agents, excl. corticosteroids","OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS",DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,RESPIRATORY SYSTEM
N06AX01,N06AX,N06A,N06,N,oxitriptan,Other antidepressants,ANTIDEPRESSANTS,PSYCHOANALEPTICS,NERVOUS SYSTEM
N06AX02,N06AX,N06A,N06,N,tryptophan,Other antidepressants,ANTIDEPRESSANTS,PSYCHOANALEPTICS,NERVOUS SYSTEM
N06AX03,N06AX,N06A,N06,N,mianserin,Other antidepressants,ANTIDEPRESSANTS,PSYCHOANALEPTICS,NERVOUS SYSTEM
N06AX04,N06AX,N06A,N06,N,nomifensine,Other antidepressants,ANTIDEPRESSANTS,PSYCHOANALEPTICS,NERVOUS SYSTEM
N06AX05,N06AX,N06A,N06,N,trazodone,Other antidepressants,ANTIDEPRESSANTS,PSYCHOANALEPTICS,NERVOUS SYSTEM
N06AX06,N06AX,N06A,N06,N,nefazodone,Other antidepressants,ANTIDEPRESSANTS,PSYCHOANALEPTICS,NERVOUS SYSTEM
N06AX07,N06AX,N06A,N06,N,minaprine,Other antidepressants,ANTIDEPRESSANTS,PSYCHOANALEPTICS,NERVOUS SYSTEM
N06AX08,N06AX,N06A,N06,N,bifemelane,Other antidepressants,ANTIDEPRESSANTS,PSYCHOANALEPTICS,NERVOUS SYSTEM
N06AX09,N06AX,N06A,N06,N,viloxazine,Other antidepressants,ANTIDEPRESSANTS,PSYCHOANALEPTICS,NERVOUS SYSTEM
N06AX10,N06AX,N06A,N06,N,oxaflozane,Other antidepressants,ANTIDEPRESSANTS,PSYCHOANALEPTICS,NERVOUS SYSTEM
N06AX11,N06AX,N06A,N06,N,mirtazapine,Other antidepressants,ANTIDEPRESSANTS,PSYCHOANALEPTICS,NERVOUS SYSTEM
N06AX12,N06AX,N06A,N06,N,bupropion,Other antidepressants,ANTIDEPRESSANTS,PSYCHOANALEPTICS,NERVOUS SYSTEM
N06AX13,N06AX,N06A,N06,N,medifoxamine,Other antidepressants,ANTIDEPRESSANTS,PSYCHOANALEPTICS,NERVOUS SYSTEM
N06AX14,N06AX,N06A,N06,N,tianeptine,Other antidepressants,ANTIDEPRESSANTS,PSYCHOANALEPTICS,NERVOUS SYSTEM
N06AX15,N06AX,N06A,N06,N,pivagabine,Other antidepressants,ANTIDEPRESSANTS,PSYCHOANALEPTICS,NERVOUS SYSTEM
N06AX16,N06AX,N06A,N06,N,venlafaxine,Other antidepressants,ANTIDEPRESSANTS,PSYCHOANALEPTICS,NERVOUS SYSTEM
N06AX17,N06AX,N06A,N06,N,milnacipran,Other antidepressants,ANTIDEPRESSANTS,PSYCHOANALEPTICS,NERVOUS SYSTEM
N06AX18,N06AX,N06A,N06,N,reboxetine,Other antidepressants,ANTIDEPRESSANTS,PSYCHOANALEPTICS,NERVOUS SYSTEM
N06AX19,N06AX,N06A,N06,N,gepirone,Other antidepressants,ANTIDEPRESSANTS,PSYCHOANALEPTICS,NERVOUS SYSTEM
N06AX21,N06AX,N06A,N06,N,duloxetine,Other antidepressants,ANTIDEPRESSANTS,PSYCHOANALEPTICS,NERVOUS SYSTEM
N06AX22,N06AX,N06A,N06,N,agomelatine,Other antidepressants,ANTIDEPRESSANTS,PSYCHOANALEPTICS,NERVOUS SYSTEM
N06AX23,N06AX,N06A,N06,N,desvenlafaxine,Other antidepressants,ANTIDEPRESSANTS,PSYCHOANALEPTICS,NERVOUS SYSTEM
N06AX24,N06AX,N06A,N06,N,vilazodone,Other antidepressants,ANTIDEPRESSANTS,PSYCHOANALEPTICS,NERVOUS SYSTEM
N06AX25,N06AX,N06A,N06,N,Hyperici herba,Other antidepressants,ANTIDEPRESSANTS,PSYCHOANALEPTICS,NERVOUS SYSTEM
N06AX26,N06AX,N06A,N06,N,vortioxetine,Other antidepressants,ANTIDEPRESSANTS,PSYCHOANALEPTICS,NERVOUS SYSTEM
S01FA01,S01FA,S01F,S01,S,atropine,Anticholinergics,MYDRIATICS AND CYCLOPLEGICS,OPHTHALMOLOGICALS,SENSORY ORGANS
S01FA02,S01FA,S01F,S01,S,scopolamine,Anticholinergics,MYDRIATICS AND CYCLOPLEGICS,OPHTHALMOLOGICALS,SENSORY ORGANS
S01FA03,S01FA,S01F,S01,S,methylscopolamine,Anticholinergics,MYDRIATICS AND CYCLOPLEGICS,OPHTHALMOLOGICALS,SENSORY ORGANS
S01FA04,S01FA,S01F,S01,S,cyclopentolate,Anticholinergics,MYDRIATICS AND CYCLOPLEGICS,OPHTHALMOLOGICALS,SENSORY ORGANS
S01FA05,S01FA,S01F,S01,S,homatropine,Anticholinergics,MYDRIATICS AND CYCLOPLEGICS,OPHTHALMOLOGICALS,SENSORY ORGANS
S01FA06,S01FA,S01F,S01,S,tropicamide,Anticholinergics,MYDRIATICS AND CYCLOPLEGICS,OPHTHALMOLOGICALS,SENSORY ORGANS
S01FA54,S01FA,S01F,S01,S,"cyclopentolate, combinations",Anticholinergics,MYDRIATICS AND CYCLOPLEGICS,OPHTHALMOLOGICALS,SENSORY ORGANS
S01FA56,S01FA,S01F,S01,S,"tropicamide, combinations",Anticholinergics,MYDRIATICS AND CYCLOPLEGICS,OPHTHALMOLOGICALS,SENSORY ORGANS
H05BX01,H05BX,H05B,H05,H,cinacalcet,Other anti-parathyroid agents,ANTI-PARATHYROID AGENTS,CALCIUM HOMEOSTASIS,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS"
H05BX02,H05BX,H05B,H05,H,paricalcitol,Other anti-parathyroid agents,ANTI-PARATHYROID AGENTS,CALCIUM HOMEOSTASIS,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS"
H05BX03,H05BX,H05B,H05,H,doxercalciferol,Other anti-parathyroid agents,ANTI-PARATHYROID AGENTS,CALCIUM HOMEOSTASIS,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS"
