"atc_code5","atc_desc5","atc_code1","atc_code2","atc_code3","atc_code4","atc_desc1","atc_desc2","atc_desc3","atc_desc4"
"R03CB01","isoprenaline","R","R03","R03C","R03CB","RESPIRATORY SYSTEM","DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES","ADRENERGICS FOR SYSTEMIC USE","Non-selective beta-adrenoreceptor agonists"
"R03CB02","methoxyphenamine","R","R03","R03C","R03CB","RESPIRATORY SYSTEM","DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES","ADRENERGICS FOR SYSTEMIC USE","Non-selective beta-adrenoreceptor agonists"
"R03CB03","orciprenaline","R","R03","R03C","R03CB","RESPIRATORY SYSTEM","DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES","ADRENERGICS FOR SYSTEMIC USE","Non-selective beta-adrenoreceptor agonists"
"R03CB51","isoprenaline, combinations","R","R03","R03C","R03CB","RESPIRATORY SYSTEM","DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES","ADRENERGICS FOR SYSTEMIC USE","Non-selective beta-adrenoreceptor agonists"
"R03CB53","orciprenaline, combinations","R","R03","R03C","R03CB","RESPIRATORY SYSTEM","DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES","ADRENERGICS FOR SYSTEMIC USE","Non-selective beta-adrenoreceptor agonists"
"R01AX01","calcium hexamine thiocyanate","R","R01","R01A","R01AX","RESPIRATORY SYSTEM","NASAL PREPARATIONS","DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE","Other nasal preparations"
"S02BA07","betamethasone","S","S02","S02B","S02BA","SENSORY ORGANS","OTOLOGICALS","CORTICOSTEROIDS","Corticosteroids"
"R01AX02","retinol","R","R01","R01A","R01AX","RESPIRATORY SYSTEM","NASAL PREPARATIONS","DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE","Other nasal preparations"
"R01AX03","ipratropium bromide","R","R01","R01A","R01AX","RESPIRATORY SYSTEM","NASAL PREPARATIONS","DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE","Other nasal preparations"
"R01AX05","ritiometan","R","R01","R01A","R01AX","RESPIRATORY SYSTEM","NASAL PREPARATIONS","DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE","Other nasal preparations"
"R01AX06","mupirocin","R","R01","R01A","R01AX","RESPIRATORY SYSTEM","NASAL PREPARATIONS","DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE","Other nasal preparations"
"R01AX07","hexamidine","R","R01","R01A","R01AX","RESPIRATORY SYSTEM","NASAL PREPARATIONS","DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE","Other nasal preparations"
"R01AX08","framycetin","R","R01","R01A","R01AX","RESPIRATORY SYSTEM","NASAL PREPARATIONS","DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE","Other nasal preparations"
"R01AX09","hyaluronic acid","R","R01","R01A","R01AX","RESPIRATORY SYSTEM","NASAL PREPARATIONS","DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE","Other nasal preparations"
"R01AX10","various","R","R01","R01A","R01AX","RESPIRATORY SYSTEM","NASAL PREPARATIONS","DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE","Other nasal preparations"
"R01AX30","combinations","R","R01","R01A","R01AX","RESPIRATORY SYSTEM","NASAL PREPARATIONS","DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE","Other nasal preparations"
"G01AE01","sulfatolamide","G","G01","G01A","G01AE","GENITO URINARY SYSTEM AND SEX HORMONES","GYNECOLOGICAL ANTIINFECTIVES AND ANTISEPTICS","ANTIINFECTIVES AND ANTISEPTICS, EXCL. COMBINATIONS WITH CORTICOSTEROIDS","Sulfonamides"
"G01AE10","combinations of sulfonamides","G","G01","G01A","G01AE","GENITO URINARY SYSTEM AND SEX HORMONES","GYNECOLOGICAL ANTIINFECTIVES AND ANTISEPTICS","ANTIINFECTIVES AND ANTISEPTICS, EXCL. COMBINATIONS WITH CORTICOSTEROIDS","Sulfonamides"
"R03DB01","diprophylline and adrenergics","R","R03","R03D","R03DB","RESPIRATORY SYSTEM","DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES","OTHER SYSTEMIC DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES","Xanthines and adrenergics"
"R03DB02","choline theophyllinate and adrenergics","R","R03","R03D","R03DB","RESPIRATORY SYSTEM","DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES","OTHER SYSTEMIC DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES","Xanthines and adrenergics"
"R03DB03","proxyphylline and adrenergics","R","R03","R03D","R03DB","RESPIRATORY SYSTEM","DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES","OTHER SYSTEMIC DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES","Xanthines and adrenergics"
"R03DB04","theophylline and adrenergics","R","R03","R03D","R03DB","RESPIRATORY SYSTEM","DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES","OTHER SYSTEMIC DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES","Xanthines and adrenergics"
"R03DB05","aminophylline and adrenergics","R","R03","R03D","R03DB","RESPIRATORY SYSTEM","DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES","OTHER SYSTEMIC DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES","Xanthines and adrenergics"
"R03DB06","etamiphylline and adrenergics","R","R03","R03D","R03DB","RESPIRATORY SYSTEM","DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES","OTHER SYSTEMIC DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES","Xanthines and adrenergics"
"N05BC01","meprobamate","N","N05","N05B","N05BC","NERVOUS SYSTEM","PSYCHOLEPTICS","ANXIOLYTICS","Carbamates"
"N05BC03","emylcamate","N","N05","N05B","N05BC","NERVOUS SYSTEM","PSYCHOLEPTICS","ANXIOLYTICS","Carbamates"
"N05BC04","mebutamate","N","N05","N05B","N05BC","NERVOUS SYSTEM","PSYCHOLEPTICS","ANXIOLYTICS","Carbamates"
"N05BC51","meprobamate, combinations","N","N05","N05B","N05BC","NERVOUS SYSTEM","PSYCHOLEPTICS","ANXIOLYTICS","Carbamates"
"J04BA01","clofazimine","J","J04","J04B","J04BA","ANTIINFECTIVES FOR SYSTEMIC USE","ANTIMYCOBACTERIALS","DRUGS FOR TREATMENT OF LEPRA","Drugs for treatment of lepra"
"J04BA02","dapsone","J","J04","J04B","J04BA","ANTIINFECTIVES FOR SYSTEMIC USE","ANTIMYCOBACTERIALS","DRUGS FOR TREATMENT OF LEPRA","Drugs for treatment of lepra"
"J04BA03","aldesulfone sodium","J","J04","J04B","J04BA","ANTIINFECTIVES FOR SYSTEMIC USE","ANTIMYCOBACTERIALS","DRUGS FOR TREATMENT OF LEPRA","Drugs for treatment of lepra"
"C10AD01","niceritrol","C","C10","C10A","C10AD","CARDIOVASCULAR SYSTEM","LIPID MODIFYING AGENTS","LIPID MODIFYING AGENTS, PLAIN","Nicotinic acid and derivatives"
"C10AD02","nicotinic acid","C","C10","C10A","C10AD","CARDIOVASCULAR SYSTEM","LIPID MODIFYING AGENTS","LIPID MODIFYING AGENTS, PLAIN","Nicotinic acid and derivatives"
"C10AD03","nicofuranose","C","C10","C10A","C10AD","CARDIOVASCULAR SYSTEM","LIPID MODIFYING AGENTS","LIPID MODIFYING AGENTS, PLAIN","Nicotinic acid and derivatives"
"C10AD04","aluminium nicotinate","C","C10","C10A","C10AD","CARDIOVASCULAR SYSTEM","LIPID MODIFYING AGENTS","LIPID MODIFYING AGENTS, PLAIN","Nicotinic acid and derivatives"
"C10AD05","nicotinyl alcohol (pyridylcarbinol)","C","C10","C10A","C10AD","CARDIOVASCULAR SYSTEM","LIPID MODIFYING AGENTS","LIPID MODIFYING AGENTS, PLAIN","Nicotinic acid and derivatives"
"C10AD06","acipimox","C","C10","C10A","C10AD","CARDIOVASCULAR SYSTEM","LIPID MODIFYING AGENTS","LIPID MODIFYING AGENTS, PLAIN","Nicotinic acid and derivatives"
"C10AD52","nicotinic acid, combinations","C","C10","C10A","C10AD","CARDIOVASCULAR SYSTEM","LIPID MODIFYING AGENTS","LIPID MODIFYING AGENTS, PLAIN","Nicotinic acid and derivatives"
"C03BD01","theobromine","C","C03","C03B","C03BD","CARDIOVASCULAR SYSTEM","DIURETICS","LOW-CEILING DIURETICS, EXCL. THIAZIDES","Xanthine derivatives"
"R05FA01","opium derivatives and mucolytics","R","R05","R05F","R05FA","RESPIRATORY SYSTEM","COUGH AND COLD PREPARATIONS","COUGH SUPPRESSANTS AND EXPECTORANTS, COMBINATIONS","Opium derivatives and expectorants"
"R05FA02","opium derivatives and expectorants","R","R05","R05F","R05FA","RESPIRATORY SYSTEM","COUGH AND COLD PREPARATIONS","COUGH SUPPRESSANTS AND EXPECTORANTS, COMBINATIONS","Opium derivatives and expectorants"
"J01CF01","dicloxacillin","J","J01","J01C","J01CF","ANTIINFECTIVES FOR SYSTEMIC USE","ANTIBACTERIALS FOR SYSTEMIC USE","BETA-LACTAM ANTIBACTERIALS, PENICILLINS","Beta-lactamase resistant penicillins"
"J01CF02","cloxacillin","J","J01","J01C","J01CF","ANTIINFECTIVES FOR SYSTEMIC USE","ANTIBACTERIALS FOR SYSTEMIC USE","BETA-LACTAM ANTIBACTERIALS, PENICILLINS","Beta-lactamase resistant penicillins"
"J01CF03","meticillin","J","J01","J01C","J01CF","ANTIINFECTIVES FOR SYSTEMIC USE","ANTIBACTERIALS FOR SYSTEMIC USE","BETA-LACTAM ANTIBACTERIALS, PENICILLINS","Beta-lactamase resistant penicillins"
"J01CF04","oxacillin","J","J01","J01C","J01CF","ANTIINFECTIVES FOR SYSTEMIC USE","ANTIBACTERIALS FOR SYSTEMIC USE","BETA-LACTAM ANTIBACTERIALS, PENICILLINS","Beta-lactamase resistant penicillins"
"J01CF05","flucloxacillin","J","J01","J01C","J01CF","ANTIINFECTIVES FOR SYSTEMIC USE","ANTIBACTERIALS FOR SYSTEMIC USE","BETA-LACTAM ANTIBACTERIALS, PENICILLINS","Beta-lactamase resistant penicillins"
"J01CF06","nafcillin","J","J01","J01C","J01CF","ANTIINFECTIVES FOR SYSTEMIC USE","ANTIBACTERIALS FOR SYSTEMIC USE","BETA-LACTAM ANTIBACTERIALS, PENICILLINS","Beta-lactamase resistant penicillins"
"A07BA01","medicinal charcoal","A","A07","A07B","A07BA","ALIMENTARY TRACT AND METABOLISM","ANTIDIARRHEALS, INTESTINAL ANTIINFLAMMATORY/ANTIINFECTIVE AGENTS","INTESTINAL ADSORBENTS","Charcoal preparations"
"A07BA51","medicinal charcoal, combinations","A","A07","A07B","A07BA","ALIMENTARY TRACT AND METABOLISM","ANTIDIARRHEALS, INTESTINAL ANTIINFLAMMATORY/ANTIINFECTIVE AGENTS","INTESTINAL ADSORBENTS","Charcoal preparations"
"J01XC01","fusidic acid","J","J01","J01X","J01XC","ANTIINFECTIVES FOR SYSTEMIC USE","ANTIBACTERIALS FOR SYSTEMIC USE","OTHER ANTIBACTERIALS","Steroid antibacterials"
"J01XA01","vancomycin","J","J01","J01X","J01XA","ANTIINFECTIVES FOR SYSTEMIC USE","ANTIBACTERIALS FOR SYSTEMIC USE","OTHER ANTIBACTERIALS","Glycopeptide antibacterials"
"J01XA02","teicoplanin","J","J01","J01X","J01XA","ANTIINFECTIVES FOR SYSTEMIC USE","ANTIBACTERIALS FOR SYSTEMIC USE","OTHER ANTIBACTERIALS","Glycopeptide antibacterials"
"J01XA03","telavancin","J","J01","J01X","J01XA","ANTIINFECTIVES FOR SYSTEMIC USE","ANTIBACTERIALS FOR SYSTEMIC USE","OTHER ANTIBACTERIALS","Glycopeptide antibacterials"
"J01XA04","dalbavancin","J","J01","J01X","J01XA","ANTIINFECTIVES FOR SYSTEMIC USE","ANTIBACTERIALS FOR SYSTEMIC USE","OTHER ANTIBACTERIALS","Glycopeptide antibacterials"
"J01XA05","oritavancin","J","J01","J01X","J01XA","ANTIINFECTIVES FOR SYSTEMIC USE","ANTIBACTERIALS FOR SYSTEMIC USE","OTHER ANTIBACTERIALS","Glycopeptide antibacterials"
"L02BX01","abarelix","L","L02","L02B","L02BX","ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","ENDOCRINE THERAPY","HORMONE ANTAGONISTS AND RELATED AGENTS","Other hormone antagonists and related agents"
"L02BX02","degarelix","L","L02","L02B","L02BX","ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","ENDOCRINE THERAPY","HORMONE ANTAGONISTS AND RELATED AGENTS","Other hormone antagonists and related agents"
"L02BX03","abiraterone","L","L02","L02B","L02BX","ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","ENDOCRINE THERAPY","HORMONE ANTAGONISTS AND RELATED AGENTS","Other hormone antagonists and related agents"
"M04AC01","colchicine","M","M04","M04A","M04AC","MUSCULO-SKELETAL SYSTEM","ANTIGOUT PREPARATIONS","ANTIGOUT PREPARATIONS","Preparations with no effect on uric acid metabolism"
"M04AC02","cinchophen","M","M04","M04A","M04AC","MUSCULO-SKELETAL SYSTEM","ANTIGOUT PREPARATIONS","ANTIGOUT PREPARATIONS","Preparations with no effect on uric acid metabolism"
"N06BC01","caffeine","N","N06","N06B","N06BC","NERVOUS SYSTEM","PSYCHOANALEPTICS","PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS","Xanthine derivatives"
"N06BC02","propentofylline","N","N06","N06B","N06BC","NERVOUS SYSTEM","PSYCHOANALEPTICS","PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS","Xanthine derivatives"
"L01DC01","bleomycin","L","L01","L01D","L01DC","ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","ANTINEOPLASTIC AGENTS","CYTOTOXIC ANTIBIOTICS AND RELATED SUBSTANCES","Other cytotoxic antibiotics"
"L01DC02","plicamycin","L","L01","L01D","L01DC","ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","ANTINEOPLASTIC AGENTS","CYTOTOXIC ANTIBIOTICS AND RELATED SUBSTANCES","Other cytotoxic antibiotics"
"L01DC03","mitomycin","L","L01","L01D","L01DC","ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","ANTINEOPLASTIC AGENTS","CYTOTOXIC ANTIBIOTICS AND RELATED SUBSTANCES","Other cytotoxic antibiotics"
"L01DC04","ixabepilone","L","L01","L01D","L01DC","ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","ANTINEOPLASTIC AGENTS","CYTOTOXIC ANTIBIOTICS AND RELATED SUBSTANCES","Other cytotoxic antibiotics"
"C02AA01","rescinnamine","C","C02","C02A","C02AA","CARDIOVASCULAR SYSTEM","ANTIHYPERTENSIVES","ANTIADRENERGIC AGENTS, CENTRALLY ACTING","Rauwolfia alkaloids"
"C02AA02","reserpine","C","C02","C02A","C02AA","CARDIOVASCULAR SYSTEM","ANTIHYPERTENSIVES","ANTIADRENERGIC AGENTS, CENTRALLY ACTING","Rauwolfia alkaloids"
"C02AA03","combinations of rauwolfia alkaloids","C","C02","C02A","C02AA","CARDIOVASCULAR SYSTEM","ANTIHYPERTENSIVES","ANTIADRENERGIC AGENTS, CENTRALLY ACTING","Rauwolfia alkaloids"
"C02AA04","rauwolfia alkaloids, whole root","C","C02","C02A","C02AA","CARDIOVASCULAR SYSTEM","ANTIHYPERTENSIVES","ANTIADRENERGIC AGENTS, CENTRALLY ACTING","Rauwolfia alkaloids"
"C02AA05","deserpidine","C","C02","C02A","C02AA","CARDIOVASCULAR SYSTEM","ANTIHYPERTENSIVES","ANTIADRENERGIC AGENTS, CENTRALLY ACTING","Rauwolfia alkaloids"
"C02AA06","methoserpidine","C","C02","C02A","C02AA","CARDIOVASCULAR SYSTEM","ANTIHYPERTENSIVES","ANTIADRENERGIC AGENTS, CENTRALLY ACTING","Rauwolfia alkaloids"
"C02AA07","bietaserpine","C","C02","C02A","C02AA","CARDIOVASCULAR SYSTEM","ANTIHYPERTENSIVES","ANTIADRENERGIC AGENTS, CENTRALLY ACTING","Rauwolfia alkaloids"
"C02AA52","reserpine, combinations","C","C02","C02A","C02AA","CARDIOVASCULAR SYSTEM","ANTIHYPERTENSIVES","ANTIADRENERGIC AGENTS, CENTRALLY ACTING","Rauwolfia alkaloids"
"C02AA53","combinations of rauwolfia alkoloids, combinations","C","C02","C02A","C02AA","CARDIOVASCULAR SYSTEM","ANTIHYPERTENSIVES","ANTIADRENERGIC AGENTS, CENTRALLY ACTING","Rauwolfia alkaloids"
"C02AA57","bietaserpine, combinations","C","C02","C02A","C02AA","CARDIOVASCULAR SYSTEM","ANTIHYPERTENSIVES","ANTIADRENERGIC AGENTS, CENTRALLY ACTING","Rauwolfia alkaloids"
"N03AA01","methylphenobarbital","N","N03","N03A","N03AA","NERVOUS SYSTEM","ANTIEPILEPTICS","ANTIEPILEPTICS","Barbiturates and derivatives"
"N03AA02","phenobarbital","N","N03","N03A","N03AA","NERVOUS SYSTEM","ANTIEPILEPTICS","ANTIEPILEPTICS","Barbiturates and derivatives"
"N03AA03","primidone","N","N03","N03A","N03AA","NERVOUS SYSTEM","ANTIEPILEPTICS","ANTIEPILEPTICS","Barbiturates and derivatives"
"N03AA04","barbexaclone","N","N03","N03A","N03AA","NERVOUS SYSTEM","ANTIEPILEPTICS","ANTIEPILEPTICS","Barbiturates and derivatives"
"N03AA30","metharbital","N","N03","N03A","N03AA","NERVOUS SYSTEM","ANTIEPILEPTICS","ANTIEPILEPTICS","Barbiturates and derivatives"
"J07AM01","tetanus toxoid","J","J07","J07A","J07AM","ANTIINFECTIVES FOR SYSTEMIC USE","VACCINES","BACTERIAL VACCINES","Tetanus vaccines"
"J07AM51","tetanus toxoid, combinations with diphtheria toxoid","J","J07","J07A","J07AM","ANTIINFECTIVES FOR SYSTEMIC USE","VACCINES","BACTERIAL VACCINES","Tetanus vaccines"
"J07AM52","tetanus toxoid, combinations with tetanus immunoglobulin","J","J07","J07A","J07AM","ANTIINFECTIVES FOR SYSTEMIC USE","VACCINES","BACTERIAL VACCINES","Tetanus vaccines"
"D10AE01","benzoyl peroxide","D","D10","D10A","D10AE","DERMATOLOGICALS","ANTI-ACNE PREPARATIONS","ANTI-ACNE PREPARATIONS FOR TOPICAL USE","Peroxides"
"D10AE51","benzoyl peroxide, combinations","D","D10","D10A","D10AE","DERMATOLOGICALS","ANTI-ACNE PREPARATIONS","ANTI-ACNE PREPARATIONS FOR TOPICAL USE","Peroxides"
"D08AH01","dequalinium","D","D08","D08A","D08AH","DERMATOLOGICALS","ANTISEPTICS AND DISINFECTANTS","ANTISEPTICS AND DISINFECTANTS","Quinoline derivatives"
"D08AH02","chlorquinaldol","D","D08","D08A","D08AH","DERMATOLOGICALS","ANTISEPTICS AND DISINFECTANTS","ANTISEPTICS AND DISINFECTANTS","Quinoline derivatives"
"D08AH03","oxyquinoline","D","D08","D08A","D08AH","DERMATOLOGICALS","ANTISEPTICS AND DISINFECTANTS","ANTISEPTICS AND DISINFECTANTS","Quinoline derivatives"
"D08AH30","clioquinol","D","D08","D08A","D08AH","DERMATOLOGICALS","ANTISEPTICS AND DISINFECTANTS","ANTISEPTICS AND DISINFECTANTS","Quinoline derivatives"
"S02DA01","lidocaine","S","S02","S02D","S02DA","SENSORY ORGANS","OTOLOGICALS","OTHER OTOLOGICALS","Analgesics and anesthetics"
"S02DA02","cocaine","S","S02","S02D","S02DA","SENSORY ORGANS","OTOLOGICALS","OTHER OTOLOGICALS","Analgesics and anesthetics"
"S02DA03","phenazone","S","S02","S02D","S02DA","SENSORY ORGANS","OTOLOGICALS","OTHER OTOLOGICALS","Analgesics and anesthetics"
"S02DA04","cinchocaine","S","S02","S02D","S02DA","SENSORY ORGANS","OTOLOGICALS","OTHER OTOLOGICALS","Analgesics and anesthetics"
"S02DA30","combinations","S","S02","S02D","S02DA","SENSORY ORGANS","OTOLOGICALS","OTHER OTOLOGICALS","Analgesics and anesthetics"
"S02BA08","fluocinolone acetonide","S","S02","S02B","S02BA","SENSORY ORGANS","OTOLOGICALS","CORTICOSTEROIDS","Corticosteroids"
"M03AA01","alcuronium","M","M03","M03A","M03AA","MUSCULO-SKELETAL SYSTEM","MUSCLE RELAXANTS","MUSCLE RELAXANTS, PERIPHERALLY ACTING AGENTS","Curare alkaloids"
"M03AA02","tubocurarine","M","M03","M03A","M03AA","MUSCULO-SKELETAL SYSTEM","MUSCLE RELAXANTS","MUSCLE RELAXANTS, PERIPHERALLY ACTING AGENTS","Curare alkaloids"
"M03AA04","dimethyltubocurarine","M","M03","M03A","M03AA","MUSCULO-SKELETAL SYSTEM","MUSCLE RELAXANTS","MUSCLE RELAXANTS, PERIPHERALLY ACTING AGENTS","Curare alkaloids"
"R03BB01","ipratropium bromide","R","R03","R03B","R03BB","RESPIRATORY SYSTEM","DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES","OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS","Anticholinergics"
"R03BB02","oxitropium bromide","R","R03","R03B","R03BB","RESPIRATORY SYSTEM","DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES","OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS","Anticholinergics"
"R03BB03","stramoni preparations","R","R03","R03B","R03BB","RESPIRATORY SYSTEM","DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES","OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS","Anticholinergics"
"R03BB04","tiotropium bromide","R","R03","R03B","R03BB","RESPIRATORY SYSTEM","DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES","OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS","Anticholinergics"
"R03BB05","aclidinium bromide","R","R03","R03B","R03BB","RESPIRATORY SYSTEM","DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES","OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS","Anticholinergics"
"R03BB06","glycopyrronium bromide","R","R03","R03B","R03BB","RESPIRATORY SYSTEM","DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES","OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS","Anticholinergics"
"R03BB07","umeclidinium bromide","R","R03","R03B","R03BB","RESPIRATORY SYSTEM","DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES","OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS","Anticholinergics"
"R03BB54","tiotropium bromide, combinations","R","R03","R03B","R03BB","RESPIRATORY SYSTEM","DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES","OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS","Anticholinergics"
"J04AA01","4-aminosalicylic acid","J","J04","J04A","J04AA","ANTIINFECTIVES FOR SYSTEMIC USE","ANTIMYCOBACTERIALS","DRUGS FOR TREATMENT OF TUBERCULOSIS","Aminosalicylic acid and derivatives"
"J04AA02","sodium aminosalicylate","J","J04","J04A","J04AA","ANTIINFECTIVES FOR SYSTEMIC USE","ANTIMYCOBACTERIALS","DRUGS FOR TREATMENT OF TUBERCULOSIS","Aminosalicylic acid and derivatives"
"J04AA03","calcium aminosalicylate","J","J04","J04A","J04AA","ANTIINFECTIVES FOR SYSTEMIC USE","ANTIMYCOBACTERIALS","DRUGS FOR TREATMENT OF TUBERCULOSIS","Aminosalicylic acid and derivatives"
"P02CE01","levamisole","P","P02","P02C","P02CE","ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ANTHELMINTICS","ANTINEMATODAL AGENTS","Imidazothiazole derivatives"
"J02AA01","amphotericin B","J","J02","J02A","J02AA","ANTIINFECTIVES FOR SYSTEMIC USE","ANTIMYCOTICS FOR SYSTEMIC USE","ANTIMYCOTICS FOR SYSTEMIC USE","Antibiotics"
"J02AA02","hachimycin","J","J02","J02A","J02AA","ANTIINFECTIVES FOR SYSTEMIC USE","ANTIMYCOTICS FOR SYSTEMIC USE","ANTIMYCOTICS FOR SYSTEMIC USE","Antibiotics"
"C10BX01","simvastatin and acetylsalicylic acid","C","C10","C10B","C10BX","CARDIOVASCULAR SYSTEM","LIPID MODIFYING AGENTS","LIPID MODIFYING AGENTS, COMBINATIONS","HMG CoA reductase inhibitors, other combinations"
"C10BX02","pravastatin and acetylsalicylic acid","C","C10","C10B","C10BX","CARDIOVASCULAR SYSTEM","LIPID MODIFYING AGENTS","LIPID MODIFYING AGENTS, COMBINATIONS","HMG CoA reductase inhibitors, other combinations"
"C10BX03","atorvastatin and amlodipine","C","C10","C10B","C10BX","CARDIOVASCULAR SYSTEM","LIPID MODIFYING AGENTS","LIPID MODIFYING AGENTS, COMBINATIONS","HMG CoA reductase inhibitors, other combinations"
"C10BX04","simvastatin, acetylsalicylic acid and ramipril","C","C10","C10B","C10BX","CARDIOVASCULAR SYSTEM","LIPID MODIFYING AGENTS","LIPID MODIFYING AGENTS, COMBINATIONS","HMG CoA reductase inhibitors, other combinations"
"C10BX05","rosuvastatin and acetylsalicylic acid","C","C10","C10B","C10BX","CARDIOVASCULAR SYSTEM","LIPID MODIFYING AGENTS","LIPID MODIFYING AGENTS, COMBINATIONS","HMG CoA reductase inhibitors, other combinations"
"C10BX06","atorvastatin, acetylsalicylic acid and ramipril","C","C10","C10B","C10BX","CARDIOVASCULAR SYSTEM","LIPID MODIFYING AGENTS","LIPID MODIFYING AGENTS, COMBINATIONS","HMG CoA reductase inhibitors, other combinations"
"C10BX07","rosuvastatin, amlodipine and lisinopril","C","C10","C10B","C10BX","CARDIOVASCULAR SYSTEM","LIPID MODIFYING AGENTS","LIPID MODIFYING AGENTS, COMBINATIONS","HMG CoA reductase inhibitors, other combinations"
"C10BX08","atorvastatin and acetylsalicylic acid","C","C10","C10B","C10BX","CARDIOVASCULAR SYSTEM","LIPID MODIFYING AGENTS","LIPID MODIFYING AGENTS, COMBINATIONS","HMG CoA reductase inhibitors, other combinations"
"C10BX09","rosuvastatin and amlodipine","C","C10","C10B","C10BX","CARDIOVASCULAR SYSTEM","LIPID MODIFYING AGENTS","LIPID MODIFYING AGENTS, COMBINATIONS","HMG CoA reductase inhibitors, other combinations"
"C10BX10","rosuvastatin and valsartan","C","C10","C10B","C10BX","CARDIOVASCULAR SYSTEM","LIPID MODIFYING AGENTS","LIPID MODIFYING AGENTS, COMBINATIONS","HMG CoA reductase inhibitors, other combinations"
